row_id,TEXT,LABEL,source
1902_nlpaug,"leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness .",0,nlpaug
1903,very well designed and easy to figure out .,0,original
1903_nlpaug,very well designed and easy to figure out .,0,nlpaug
1904,there s no way this will last as long as claimed .,0,original
1904_nlpaug,there s no way this will last as long as claimed .,0,nlpaug
1905,no more oil on my hands when cooking up a steak or falafel .,1,original
1905_nlpaug,no more oil on my hands when cooking up a steak or falafel .,1,nlpaug
1906,"a grim , flat and boring werewolf movie that refuses to develop an energy level .",0,original
1906_nlpaug,"a grim , flat and boring horror movie that refuses to develop an energy bond .",0,nlpaug
1907,i would suggest a more tropical flavor with chilled water .,0,original
1907_nlpaug,i would suggest a more tropical flavor with more water .,0,nlpaug
1908,hands down the year 's most thought-provoking film .,1,original
1908_nlpaug,hands down the year 's most thought-provoking film .,1,nlpaug
1909,i also tried a cheaper brand of slip on rubber broad heads .,0,original
1909_nlpaug,i also tried a cheaper brand of slip on the broad heads .,0,nlpaug
1910,"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .",0,original
1910_nlpaug,"reggio falls victim to relying on the latest digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .",0,nlpaug
1911,"these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .",0,original
1911_nlpaug,"the spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .",0,nlpaug
1912,the cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,original
1912_nlpaug,"the cast is so low-wattage that none of the characters come off as big , and the setting remains indistinct .",0,nlpaug
1913,old grandson loves all things that have to do with construction .,0,original
1913_nlpaug,old grandson loves all things that have to do with construction .,0,nlpaug
1914,"a triumph of art direction over narrative , but what art direction !",1,original
1914_nlpaug,"a triumph of art direction and narrative , but what art direction !",1,nlpaug
1915,"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up .",0,original
1915_nlpaug,"as tweedy goes about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or some groupies on the nod to speed things up .",0,nlpaug
1916,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject .",0,original
1916_nlpaug,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least interesting subject .",0,nlpaug
1917,"trivial where it should be profound , and hyper-cliched where it should be sincere .",0,original
1917_nlpaug,"trivial where it should be profound , and hyper-cliched where it should be sincere .",0,nlpaug
1918,this game gives you no incentive to keep playing .,0,original
1918_nlpaug,this game gives you no incentive to keep playing .,0,nlpaug
1919,i use these reviews so heavily that i want to give back .,1,original
1919_nlpaug,i use these reviews so heavily that i want to give more .,1,nlpaug
1920,fast; better than a blender and is easy to use .,1,original
1920_nlpaug,fast; better than a blender and is easy to use .,1,nlpaug
1921,a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .,1,original
1921_nlpaug,a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .,1,nlpaug
1922,"unfortunately , they 're sandwiched in between the most impossibly dry account of kahlo 's life imaginable .",0,original
1922_nlpaug,"unfortunately , they 're sandwiched in between the most impossibly dry account of chloe 's life imaginable .",0,nlpaug
1923,"first ,  and surprising was that they have removeable sole inserts .",0,original
1923_nlpaug,"first , and second was that they have removeable sole inserts .",0,nlpaug
1924,it stays on and i unplug it when it s done .,1,original
1924_nlpaug,it stays on and i unplug it when it s done .,1,nlpaug
1925,i loved it !,1,original
1925_nlpaug,i loved it !,1,nlpaug
1926,"but watching huppert , a great actress tearing into a landmark role , is riveting .",1,original
1926_nlpaug,"just watching huppert , a great actress tearing into a landmark role , is riveting .",1,nlpaug
1927,"no movement , no yuks , not much of anything .",0,original
1927_nlpaug,"no movement , no yuks , not much of anything .",0,nlpaug
1928,they are thinner and retain memory than the older ones .,0,original
1928_nlpaug,they are thinner and retain weight than the older ones .,0,nlpaug
1929,its tollable but thats not the best thing to say about headphones .,0,original
1929_nlpaug,its tollable but thats not the best thing to say about headphones .,0,nlpaug
1930,the remaining sticker is attached to the second film .,1,original
1930_nlpaug,the remaining sticker is attached to the second film .,1,nlpaug
1931,"a clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",0,original
1931_nlpaug,"a clutchy , indulgent , pretentious travelogue and diatribe against ... well , just fine .",0,nlpaug
1932,"an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you 're getting its metaphysical point .",1,original
1932_nlpaug,"an intelligent , earnest , intimate film that drops the ball only when it pauses its blunt exposition to make sure you are getting its metaphysical point .",1,nlpaug
1933,"opens at a funeral , ends on the protagonist 's death bed and does n't get much livelier in the three hours in between .",0,original
1933_nlpaug,"opens at a funeral , ends at the protagonist 's death bed and does n't get much livelier in the three hours in between .",0,nlpaug
1934,"if you 're looking for comedy to be served up , better look elsewhere .",0,original
1934_nlpaug,"if you 're looking for comedy to be served up , please look elsewhere .",0,nlpaug
1935,i like it better than any of the forman items .,1,original
1935_nlpaug,i like it better than any of the other items .,1,nlpaug
1936,this offers really good protection for the phone .,1,original
1936_nlpaug,this was really good protection for the phone .,1,nlpaug
1937,m??nch 's genuine insight makes the film 's occasional overindulgence forgivable .,1,original
1937_nlpaug,m??nch . genuine insight makes the film 's occasional overindulgence forgivable .,1,nlpaug
1938,the new guy does have a heart .,1,original
1938_nlpaug,the new guy does have a heart .,1,nlpaug
1939,a must have if you have one of the older foodsavers .,1,original
1939_nlpaug,a must have if you have one of the other foodsavers .,1,nlpaug
1940,an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .,1,original
1940_nlpaug,an enjoyably half-wit remake of the 1986 american comedy big deal on madonna street .,1,nlpaug
1941,"a gob of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties will retch it up like rancid cr??me br??l??e .",0,original
1941_nlpaug,"a gob of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties will fill it up with rancid cr??me br??l??e .",0,nlpaug
1942,the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0,original
1942_nlpaug,the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0,nlpaug
1943,friday after next has the same problem that next friday did -- it 's called where 's chris tucker when you need him ?,0,original
1943_nlpaug,"friday after next has the same problem that next friday did -- it 's called where 's chris , do you need him ?",0,nlpaug
1944,mocking them now is an exercise in pointlessness .,0,original
1944_nlpaug,mocking them now is an exercise in pointlessness .,0,nlpaug
1945,"reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike ad .",0,original
1945_nlpaug,"reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike statue .",0,nlpaug
1946,"how on earth , or anywhere else , did director ron underwood manage to blow $ 100 million on this ?",0,original
